marketoGUID,leadId,activityDate,activityTypeId,campaignId,primaryAttributeValueId,primaryAttributeValue,attributes
688623530,3605307,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":1,""AdRoll View Conversions"":0}"
688623531,3757031,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623532,6065981,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":8,""AdRoll View Conversions"":0}"
688623533,3172604,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":1,""AdRoll View Conversions"":0}"
688623534,2658327,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":21,""AdRoll View Conversions"":0}"
688623535,6182719,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":1,""AdRoll View Conversions"":0}"
688623536,3081635,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":4,""AdRoll View Conversions"":0}"
688623537,4998788,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":1,""AdRoll View Conversions"":0}"
688623538,4223243,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623539,5915992,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":11,""AdRoll View Conversions"":0}"
688623540,6036240,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":4,""AdRoll View Conversions"":0}"
688623541,4239685,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623542,4329827,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623543,5729550,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":11,""AdRoll View Conversions"":0}"
688623544,5482555,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":5,""AdRoll View Conversions"":0}"
688623545,4372901,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":6,""AdRoll View Conversions"":0}"
688623546,4504266,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":5,""AdRoll View Conversions"":0}"
688623547,3918377,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":3,""AdRoll View Conversions"":0}"
688623548,3810494,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":1,""AdRoll View Conversions"":0}"
688623549,1725986,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":5,""AdRoll View Conversions"":0}"
688623550,6028464,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623551,4049074,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":3,""AdRoll View Conversions"":0}"
688623552,5909539,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":297,""AdRoll View Conversions"":0}"
688623553,4027613,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":17,""AdRoll View Conversions"":0}"
688623554,4000791,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":12,""AdRoll View Conversions"":0}"
688623555,6268589,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":10,""AdRoll View Conversions"":0}"
688623556,6030561,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":12,""AdRoll View Conversions"":0}"
688623557,3493749,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":19,""AdRoll View Conversions"":0}"
688623558,5855419,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":15,""AdRoll View Conversions"":0}"
688623559,5570234,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":16,""AdRoll View Conversions"":0}"
688623560,4779126,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":13,""AdRoll View Conversions"":0}"
688623561,1832069,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623562,5556217,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623563,3594897,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623564,3761921,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":5,""AdRoll View Conversions"":0}"
688623565,3546796,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":5,""AdRoll View Conversions"":0}"
688623566,3512521,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":22,""AdRoll View Conversions"":0}"
688623567,5184906,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":1,""AdRoll View Conversions"":0}"
688623568,6257667,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":4,""AdRoll View Conversions"":0}"
688623569,3921300,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":24,""AdRoll View Conversions"":0}"
688623570,4181868,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623571,2399166,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623572,4363011,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":93,""AdRoll View Conversions"":0}"
688623573,5753886,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":4,""AdRoll View Conversions"":0}"
688623574,5841711,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":39,""AdRoll View Conversions"":0}"
688623575,6059908,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623576,4778439,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":12,""AdRoll View Conversions"":0}"
688623577,3161696,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623578,4909113,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":1,""AdRoll Impression Costs"":0,""AdRoll Impressions"":34,""AdRoll View Conversions"":0}"
688623579,6056174,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":9,""AdRoll View Conversions"":0}"
688623580,5206723,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":3,""AdRoll View Conversions"":0}"
688623581,4845563,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623582,4582901,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":16,""AdRoll View Conversions"":0}"
688623583,6267051,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":5,""AdRoll View Conversions"":0}"
688623584,5976422,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":15,""AdRoll View Conversions"":0}"
688623585,2981406,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":1,""AdRoll View Conversions"":0}"
688623586,4250095,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":4,""AdRoll View Conversions"":0}"
688623587,6049257,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":22,""AdRoll View Conversions"":0}"
688623588,5776504,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623589,5984770,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":44,""AdRoll View Conversions"":0}"
688623590,4707456,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":1,""AdRoll View Conversions"":0}"
688623591,6060706,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":4,""AdRoll View Conversions"":0}"
688623592,2929335,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":1,""AdRoll Impressions"":63,""AdRoll View Conversions"":0}"
688623593,3797016,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":12,""AdRoll View Conversions"":0}"
688623594,6060100,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623595,5366453,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":11,""AdRoll View Conversions"":0}"
688623596,4019350,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":31,""AdRoll View Conversions"":0}"
688623597,3724126,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":3,""AdRoll View Conversions"":0}"
688623598,5132456,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":16,""AdRoll View Conversions"":0}"
688623599,4389023,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":3,""AdRoll View Conversions"":0}"
688623600,4930597,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":4,""AdRoll View Conversions"":0}"
688623601,6143249,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":12,""AdRoll View Conversions"":0}"
688623602,5635633,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":35,""AdRoll View Conversions"":0}"
688623603,5792220,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":57,""AdRoll View Conversions"":0}"
688623604,4294231,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":9,""AdRoll View Conversions"":0}"
688623605,1764719,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":1,""AdRoll View Conversions"":0}"
688623606,5071439,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":7,""AdRoll Impressions"":140,""AdRoll View Conversions"":0}"
688623607,4596684,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":22,""AdRoll View Conversions"":0}"
688623608,4868090,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":1,""AdRoll View Conversions"":0}"
688623609,4307862,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":42,""AdRoll View Conversions"":0}"
688623610,5928910,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":3,""AdRoll View Conversions"":0}"
688623611,4984379,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623612,5695922,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":12,""AdRoll View Conversions"":0}"
688623613,5790727,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":82,""AdRoll View Conversions"":0}"
688623614,6032041,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":1,""AdRoll View Conversions"":0}"
688623615,2625316,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":2,""AdRoll View Conversions"":0}"
688623616,6245433,2020-03-01T00:00:00Z,100001,null,1,Daily impressions and clicks,"{""AdRoll Click Conversions"":0,""AdRoll Clicks"":0,""AdRoll Impression Costs"":0,""AdRoll Impressions"":14,""AdRoll View Conversions"":0}"
